label	text
0	@belial07071 =&gt; мы занимаемся решением вопроса. Приносим извинения за возникшие неудобства. #билайн
0	второй день в смс викторину билайн играю за 19 р в день ( ) (личный опыт) (5 ответы)
0	#RuFollow интервью - михаил слободин, гендиректор «вымпелкома» #новости
0	Ладно, я тоже отпишусь: это первый versus, который я вообще не посмотрел. #beeline #versus #ya
-1	сраный интернет билайн какого хуя
0	http://t.co/780ESGFQfM драйвера usb beeline http://t.co/lzVIZZCECN
0	RT @Beeline_RUS: @RenatGukov Добрый день! Благодарны Вам за отзыв! Желаем позитивного дня и отличного настроения! #билайн
0	оао «вымпелком» (бренд «билайн») объявил о старте предновогодней акции «год бесконечного интернета» для покупателей смартфонов iphone 5s и
0	руководство билайн контакты http://t.co/RlO8MqtSMU
-1	Ах аха у билайна прям 20 входящих тысяч увела.....  я теперь враг номер один
